No.      Date        Time         Lat.      Lon.        Dep.     Mag.   Coef.      Times_MAD           Reference
   2   2023/05/16   06:28:15.570   19.3480   -99.1940     1.00    0.21  0.2881     9.3100      20230511165546.87
   3   2023/05/16   06:46:40.610   19.3700   -99.1870     1.50    1.52  0.2609     9.1600      20230511042948.45
   4   2023/05/16   06:51:35.110   19.3510   -99.1980     0.30    0.49  0.2672     9.2800      20230511042016.80
   5   2023/05/16   07:04:07.160   19.3650   -99.2100     0.50    0.64  0.2488     9.1400      20230512234650.75
   6   2023/05/16   07:56:53.840   19.3700   -99.2000     0.75    1.24  0.2557     9.4900      20230515084552.67
   7   2023/05/16   08:14:21.870   19.3710   -99.1980     0.50    0.72  0.2467     9.0700      20230512234650.75
   8   2023/05/16   08:34:58.920   19.3540   -99.2000     1.00    0.05  0.3016     9.7500      20230511165546.87
   9   2023/05/16   08:56:29.360   19.3580   -99.1990     1.25    1.40  0.2706     9.5000      20230511042948.45
  10   2023/05/16   09:27:58.590   19.3650   -99.1920     1.00    0.69  0.2453     9.0200      20230512234650.75
  11   2023/05/16   09:31:57.840   19.3580   -99.2170     0.50    1.42  0.2584     9.0800      20230511042948.45
  12   2023/05/16   09:52:01.670   19.3520   -99.1930     1.25    1.42  0.2610     9.1700      20230511042948.45
  13   2023/05/16   09:53:16.490   19.3480   -99.1940     1.25    0.04  0.2642     9.1700      20230511171302.41
  14   2023/05/16   10:06:54.270   19.3540   -99.1880     1.50   -0.15  0.2956     9.5500      20230511165546.87
  15   2023/05/16   10:18:04.530   19.3650   -99.2040     0.50    0.69  0.2489     9.1500      20230512234650.75
  16   2023/05/16   10:50:30.720   19.3600   -99.1930     1.00    1.60  0.9997    36.3600      20230516105030.72
  17   2023/05/16   13:17:28.320   19.3760   -99.1970     0.50    1.48  0.2491     9.0900      20230515004101.40
  18   2023/05/16   14:52:22.750   19.3660   -99.1890     1.50    1.10  0.3086     9.0000      20230511155809.09
  19   2023/05/16   18:11:40.220   19.3550   -99.1920     1.25    1.02  0.2646     9.3100      20230511132510.19
   1   2023/05/17   03:42:18.450   19.3720   -99.2050     0.75    1.51  0.2490     9.0900      20230516105030.72
   2   2023/05/17   04:09:03.660   19.3630   -99.1870     1.00    1.60  0.9983    37.6000      20230517040903.66
   3   2023/05/17   07:35:09.200   19.3570   -99.1980     1.30    0.48  0.2795     9.6900      20230511042016.80
   4   2023/05/17   08:51:29.350   19.3650   -99.2160     1.25    1.07  0.2532     9.0200      20230512101933.51
   5   2023/05/17   11:13:22.480   19.3540   -99.1940     1.25    0.55  0.2760     9.0200      20230511165546.87
   6   2023/05/17   11:29:30.360   19.3730   -99.2110     0.50    0.28  0.2446     9.1800      20230511042129.14
   7   2023/05/17   12:58:41.030   19.3600   -99.2190     0.75    0.93  0.2297     9.1300      20230511043452.89
   8   2023/05/17   15:04:10.640   19.3480   -99.1950     1.25    1.06  0.2268     9.0200      20230511043452.89
   9   2023/05/17   15:39:02.870   19.3710   -99.2040     0.75    1.12  0.2729    10.0800      20230512234650.75
  10   2023/05/17   15:53:53.840   19.3540   -99.2000     0.75    1.30  0.2606     9.0700      20230511143827.90
  11   2023/05/17   17:22:26.110   19.3670   -99.1820     0.75    1.07  0.2212     9.0300      20230511074322.96
  12   2023/05/17   19:24:01.850   19.3610   -99.2100     1.50    0.97  0.2575     9.0100      20230511132510.19
  13   2023/05/17   20:48:24.720   19.3770   -99.1910     1.50    0.99  0.2377     9.3800      20230511150531.10
   1   2023/05/18   05:03:19.230   19.3540   -99.2060     0.50    1.14  0.2594     9.0600      20230511143827.90
   2   2023/05/18   08:00:30.140   19.3520   -99.2110     1.25    1.57  0.2656     9.3900      20230511042948.45
   3   2023/05/18   08:02:23.310   19.3770   -99.1980     1.25    0.96  0.2585     9.3000      20230512101933.51
