#No.      Date        Time         Lat.      Lon.        Dep.     Mag.   Coef.      Times_MAD           Reference
   1   2023/01/09   05:59:48.240   19.3730   -99.1940     1.35   -0.23  0.2232     9.0200      20230511042129.23
   2   2023/01/09   07:32:04.280   19.3610   -99.2030     1.02   -0.21  0.2424     9.0400      20230511042017.00
   3   2023/01/09   12:02:40.300   19.3650   -99.1890     1.42    0.82  0.2176     9.0300      20230512234650.64
   4   2023/01/09   12:10:07.560   19.3560   -99.1970     0.68    1.07  0.2272     9.0300      20230511042951.59
   5   2023/01/09   18:39:41.960   19.3660   -99.1950     1.01    0.30  0.2568     9.0900      20230511042019.76
   6   2023/01/09   23:39:27.070   19.3590   -99.1930     1.27    0.24  0.2204     9.1400      20230512234650.64
   7   2023/01/09   23:42:20.630   19.3650   -99.1930     1.22   -5.89  0.2355     9.7700      20230512234650.64
   8   2023/01/09   23:42:23.400   19.3610   -99.1930     1.37   -1.56  0.2456    10.1900      20230512234650.64
   1   2023/01/10   01:05:58.380   19.3600   -99.2000     0.71    0.80  0.2349     9.3400      20230511042556.96
   2   2023/01/10   02:58:06.210   19.3640   -99.1940     1.05    0.80  0.2644     9.1200      20230511155809.43
   3   2023/01/10   03:45:33.740   19.3580   -99.1790     1.04    0.92  0.2355    10.5000      20230516105030.89
   4   2023/01/10   03:53:07.770   19.3680   -99.1970     1.50    0.84  0.2363     9.0300      20230515004101.45
   5   2023/01/10   06:22:55.050   19.3620   -99.2010     0.73    0.72  0.2443     9.0000      20230511042951.59
   6   2023/01/10   06:24:36.930   19.3600   -99.1890     1.73    0.15  0.2337     9.0500      20230511150531.12
   7   2023/01/10   07:52:55.930   19.3630   -99.1910     1.22    0.28  0.2715     9.2000      20230512234650.64
   8   2023/01/10   23:00:18.360   19.3620   -99.1910     1.63   -0.03  0.2279     9.4000      20230511150531.12
   1   2023/01/11   02:00:24.000   19.3640   -99.1960     1.10    0.60  0.2866     9.0500      20230511155809.43
   2   2023/01/11   04:20:15.160   19.3670   -99.1940     1.30    0.10  0.2548     9.1800      20230511042129.23
   1   2023/01/12   09:17:36.110   19.3670   -99.1980     0.90    0.47  0.2661     9.0400      20230511042229.97
   2   2023/01/12   14:19:08.630   19.3650   -99.1860     1.35    0.43  0.2587     9.4100      20230511042129.23
   3   2023/01/12   15:50:19.790   19.3670   -99.1870     1.37    1.06  0.2604     9.0700      20230512234650.64
   4   2023/01/12   17:03:29.460   19.3630   -99.1850     1.53    0.31  0.2724     9.3700      20230517040903.56
   5   2023/01/12   17:18:56.150   19.3580   -99.1810     1.09    1.44  0.2758     9.1100      20230516105030.89
   1   2023/01/13   04:18:21.240   19.3650   -99.1930     1.18    0.89  0.2631     9.0500      20230511043453.09
   2   2023/01/13   09:41:59.360   19.3630   -99.1890     1.37    0.38  0.3074    10.0600      20230512234650.64
   3   2023/01/13   10:28:33.100   19.3700   -99.1970     1.45    0.94  0.2612     9.0000      20230515004101.45
   4   2023/01/13   21:30:47.150   19.3680   -99.1890     1.22    0.92  0.2733     9.7000      20230511074322.89
   1   2023/01/14   14:04:33.630   19.3670   -99.1860     1.45    0.22  0.2588     9.3400      20230511042129.23
   2   2023/01/14   14:48:21.550   19.3590   -99.1910     0.65    0.59  0.2955     9.6400      20230511144340.97
   1   2023/01/15   15:21:55.120   19.3600   -99.1990     1.01    0.18  0.2634     9.2700      20230511042019.76
   2   2023/01/15   15:38:38.390   19.3560   -99.2010     0.78    1.04  0.2502     9.1300      20230511042951.59
   3   2023/01/15   17:31:29.410   19.3610   -99.1900     1.18    0.54  0.2525     9.2000      20230511152523.27
   4   2023/01/15   17:33:46.380   19.3620   -99.2040     0.48    1.07  0.2919     9.3700      20230512101933.83
   5   2023/01/15   18:11:02.040   19.3680   -99.1960     0.81    0.75  0.2676     9.2300      20230511042556.96
   6   2023/01/15   22:58:43.310   19.3600   -99.1950     0.81    0.24  0.2616     9.2100      20230511042019.76
   7   2023/01/15   23:42:55.240   19.3680   -99.1930     1.53    0.61  0.2441     9.0400      20230511150531.12
   1   2023/01/16   04:55:03.360   19.3650   -99.1930     1.32    0.48  0.2651     9.1800      20230511132510.26
   2   2023/01/16   12:42:40.600   19.3670   -99.1850     1.43    0.71  0.2650     9.0700      20230517040903.56
   3   2023/01/16   17:17:01.500   19.3640   -99.1930     0.81    0.52  0.2940     9.4300      20230511042019.76
   4   2023/01/16   19:23:42.460   19.3610   -99.1870     1.27    0.88  0.2665     9.3300      20230512234650.64
   5   2023/01/16   20:00:45.450   19.3590   -99.1950     1.32    1.07  0.2609     9.1300      20230512234650.64
   6   2023/01/16   22:56:43.730   19.3600   -99.2010     0.68    0.44  0.2718     9.0700      20230511171302.72
   1   2023/01/17   05:16:59.410   19.3640   -99.1840     1.56    0.88  0.2748     9.7300      20230511143828.21
   2   2023/01/17   07:16:03.090   19.3670   -99.1850     1.43   -0.13  0.2654     9.0100      20230517040903.56
   3   2023/01/17   07:52:54.740   19.3610   -99.1950     1.02   -0.19  0.2582     9.1200      20230511042017.00
   4   2023/01/17   07:55:36.180   19.3660   -99.1950     1.01   -0.11  0.2809     9.1900      20230511042019.76
   5   2023/01/17   08:07:01.030   19.3600   -99.2030     0.83    0.74  0.2669     9.3600      20230511042951.59
   6   2023/01/17   08:10:49.400   19.3600   -99.1910     1.12    0.31  0.2551     9.2800      20230511074322.89
   7   2023/01/17   08:21:53.890   19.3680   -99.1930     0.86   -0.24  0.2785     9.1100      20230511042019.76
   8   2023/01/17   08:33:26.970   19.3740   -99.1970     1.55    0.49  0.2574     9.5400      20230515004101.45
   9   2023/01/17   08:33:40.460   19.3650   -99.1940     1.77   -0.12  0.2996     9.2300      20230511165546.88
  10   2023/01/17   08:50:34.940   19.3650   -99.1890     1.18    0.33  0.2495     9.0300      20230511043453.09
  11   2023/01/17   08:54:16.690   19.3680   -99.1930     0.91   -0.03  0.2755     9.0100      20230511042019.76
  12   2023/01/17   09:06:39.630   19.3630   -99.1950     1.27    0.42  0.2816     9.6000      20230512234650.64
  13   2023/01/17   09:36:17.670   19.3670   -99.1940     1.67   -0.04  0.2941     9.0600      20230511165546.88
  14   2023/01/17   09:47:51.950   19.3630   -99.1950     1.37    0.44  0.2718     9.2700      20230512234650.64
  15   2023/01/17   15:21:01.520   19.3670   -99.1810     1.43    0.39  0.2709     9.7100      20230517040903.56
  16   2023/01/17   18:31:25.460   19.3660   -99.1990     0.96    0.44  0.2812     9.5100      20230511042019.76
  17   2023/01/17   20:21:58.630   19.3640   -99.1990     0.73    0.56  0.2672     9.0200      20230511171302.72
   1   2023/01/18   03:31:00.190   19.3600   -99.2020     0.66    0.81  0.2579     9.0100      20230511042556.96
   2   2023/01/18   08:08:17.780   19.3670   -99.1930     1.27    0.43  0.2890     9.3600      20230512234650.64
   3   2023/01/18   08:11:23.560   19.3670   -99.1890     1.27    0.34  0.2789     9.0300      20230512234650.64
   4   2023/01/18   12:57:29.050   19.3680   -99.1890     1.73    0.74  0.2602     9.4100      20230511150531.12
   5   2023/01/18   14:51:06.790   19.3600   -99.1910     1.68    0.87  0.2532     9.1600      20230511150531.12
   6   2023/01/18   15:54:22.190   19.3640   -99.1770     1.04    1.51  0.2814     9.1500      20230516105030.89
   7   2023/01/18   17:35:48.590   19.3670   -99.1860     1.45    0.35  0.2646     9.4500      20230511042129.23
   1   2023/01/19   07:15:31.390   19.3680   -99.1930     1.73    0.26  0.2491     9.0400      20230511150531.12
   2   2023/01/19   09:20:26.680   19.3640   -99.2000     1.00    0.27  0.2959     9.1600      20230511155809.43
   3   2023/01/19   10:25:28.790   19.3610   -99.1950     1.42    0.38  0.2723     9.3200      20230511132510.26
   1   2023/01/20   04:25:09.290   19.3600   -99.1820     1.41    0.95  0.2630     9.0900      20230511143828.21
   2   2023/01/20   09:26:30.380   19.3610   -99.1970     0.87   -0.31  0.2704     9.0100      20230511042017.00
   3   2023/01/20   14:15:37.870   19.3560   -99.2000     1.05    0.80  0.2889     9.0700      20230511155809.43
   4   2023/01/20   19:13:42.830   19.3650   -99.1770     1.43    0.77  0.2713     9.0500      20230517040903.56
   1   2023/01/21   00:21:32.500   19.3580   -99.2000     1.00    0.82  0.2939     9.0600      20230511155809.43
   2   2023/01/21   07:59:07.650   19.3610   -99.1890     1.42    0.71  0.2812     9.1300      20230512234650.64
